14.910050,44.980210,,Serwis Audi@30,Bielsko-Biała
,51.420132,Serwis Audi@30,Lubin
,,Serwis Audi@30,Bielsko-Biała
19.910050,49.980210,Serwis Audi@30,Libertów
19.848940,50.107100,Serwis Audi@30,Modlniczka
21.055610,52.262260,Serwis Audi@30,Warszawa
20.881760,52.217130,Serwis Audi@30,Warszawa
14.535240,53.414740,Serwis Audi@30,Szczecin
19.118610,50.299120,Serwis Audi@30,Sosnowiec
22.031751,50.025339,Serwis Audi@30,Rzeszów
16.974670,52.383420,Serwis Audi@30,Poznań
16.976970,52.413030,Serwis Audi@30,Poznań
20.492020,53.795640,Serwis Audi@30,Olsztyn
19.919630,49.997890,Serwis Audi@30,Kraków
20.590110,50.900630,Serwis Audi@30,Kielce
19.060350,50.264470,Serwis Audi@30,Katowice
18.055805,53.114372,Serwis Audi@30,Bydgoszcz
23.185508,53.161220,Serwis Audi@30,Białystok
19.420810,51.836570,Serwis Audi@30,Zgierz
20.859196,52.114531,Serwis Audi@30,Wolica
21.103040,52.119440,Serwis Audi@30,Warszawa
21.253000,52.101350,Serwis Audi@30,Otwock
18.410840,50.075770,Serwis Audi@30,Czernica
19.147610,50.851450,Serwis Audi@30,Czestochowa
18.600480,54.413860,Serwis Audi@0,Gdańsk
16.817250,52.412580,Serwis Audi@0,Poznań
16.880010,52.378670,Serwis Audi@0,Poznań
19.173783,50.264052,Serwis Audi@0,Sosnowiec
16.197292,54.177985,Serwis Audi@0,Koszalin
21.077390,52.290990,Serwis Audi@60,Warszawa
21.095573,52.242554,Serwis Audi@0,Warszawa
22.013512,50.066823,Serwis Audi@0,Rzeszów
18.534102,54.331193,Serwis Audi@0,Gdańsk
12.910050,14.980210,,Serwis Audi@30,Bielsko-Biała
