18.689932,50.311152,Serwis Honda@30,Gliwice
20.941271,52.177227,Serwis Honda@30,Warszawa
17.016760,54.450961,Serwis Honda@30,Słupsk
22.313888,52.159722,Serwis Honda@30,Siedlce
20.954722,52.223333,Serwis Honda@30,Warszawa
21.110640,52.330272,Serwis Honda@30,Marki
21.108888,52.239722,Serwis Honda@30,Warszawa
20.909439,52.283516,Serwis Honda@30,Warszawa
19.756666,52.535555,Serwis Honda@30,Płock
21.140555,51.458888,Serwis Honda@30,Jedlińsk Wielogóra k/Rado
16.126944,54.174722,Serwis Honda@30,Biesiekierz
14.512500,53.407222,Serwis Honda@30,Szczecin
18.618611,54.394166,Serwis Honda@30,Gdańsk
18.563611,54.425277,Serwis Honda@30,Sopot
19.441111,54.183888,Serwis Honda@30,Elbląg
20.486666,53.745277,Serwis Honda@30,Olsztyn
23.082951,53.145162,Serwis Honda@30,Białystok
18.116586,53.133981,Serwis Honda@30,Bydgoszcz
18.641388,53.022222,Serwis Honda@30,Toruń
19.028333,52.618333,Serwis Honda@30,Włocławek
16.574166,51.839444,Serwis Honda@30,Leszno
16.690833,53.153333,Serwis Honda@30,Piła
16.956388,52.402777,Serwis Honda@30,Poznań
16.774578,52.436600,Serwis Honda@30,Przeźmierowo
16.885000,52.467500,Serwis Honda@30,Suchy Las
15.250277,52.717777,Serwis Honda@30,Gorzów Wielkopolski
15.504166,51.961111,Serwis Honda@30,Zielona Góra
20.915393,52.214128,Serwis Honda@30,Warszawa
16.194722,51.381388,Serwis Honda@30,Lubin
16.506744,50.854844,Serwis Honda@30,Świdnica
17.159722,51.165277,Serwis Honda@30,Mirków
17.000000,51.063611,Serwis Honda@30,Wrocław
17.947500,50.689722,Serwis Honda@30,Opole
19.371944,51.804166,Serwis Honda@30,Łódź
19.506388,51.749166,Serwis Honda@30,Łódź
22.490833,51.233888,Serwis Honda@30,Lublin
22.681666,51.198333,Serwis Honda@30,Świdnik
20.597222,50.900833,Serwis Honda@30,Kielce
19.029056,49.853120,Serwis Honda@30,Bielsko-Biała
19.157222,50.758333,Serwis Honda@30,Częstochowa
19.064633,50.270757,Serwis Honda@30,Katowice
18.531944,50.089444,Serwis Honda@30,Rybnik
18.923333,50.357500,Serwis Honda@30,Bytom
18.995000,50.223611,Serwis Honda@30,Katowice
21.939444,50.062500,Serwis Honda@30,Rzeszów
19.925000,50.036111,Serwis Honda@30,Kraków
20.010000,50.073611,Serwis Honda@30,Kraków
20.043791,49.993970,Serwis Honda@30,Wieliczka
19.976388,50.085000,Serwis Honda@30,Kraków
20.690708,49.655347,Serwis Honda@30,Nowy Sącz
18.187749,51.737389,Serwis Honda@60,Opatówek
19.515801,51.796265,Serwis Honda@0,Łódź
19.366546,51.802729,Serwis Honda@0,Łódź
19.976388,50.085000,Serwis Honda@30,Kraków
21.690708,49.655347,Serwis Honda@30,Nowy Sącz
12.187749,51.737389,Serwis Honda@60,Opatówek
13.515801,51.796265,Serwis Honda@0,Łódź
14.366546,51.802729,Serwis Honda@0,Łódź
14.187749,51.747389,Serwis Honda@60,Opatówek
1.515801,51.796465,Serwis Honda@0,Łódź
17.366546,51.842729,Serwis Honda@0,Łódź
17.516546,,Serwis Honda@0,Łódź
174.516546,,Serwis Honda@0,Łódź
17.366546,21.842729,Serwis Honda@0,Łódź
13.366546,51.842729,Serwis Honda@0,Łódź
12.366546,51.8427249,Serwis Honda@0,Łódź
33.366546,51.842729,Serwis Honda@0,Łódź
9.366546,51.8427249,Serwis Honda@0,Łódź
